 wsk1 |  isk1  | dmoy1 |        mean1         |          cov1          | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
   10 |  79219 |     1 | 286.2500000000000000 |     1.0443618311716437 |             10 |     79219 |     2 | 248.2500000000000000 |     1.1317938425290554
   10 |  79227 |     1 | 298.0000000000000000 |     1.1247035320133725 |             10 |     79227 |     2 | 354.7500000000000000 |     1.0147949129449641
   10 |  79311 |     1 | 418.0000000000000000 |     1.0497731960724833 |             10 |     79311 |     2 | 362.0000000000000000 |     1.0853412691700138
   10 |  79529 |     1 | 197.7500000000000000 |     1.0910652812478534 |             10 |     79529 |     2 | 352.6666666666666667 |     1.1855445961400444
   10 |  79569 |     1 | 223.7500000000000000 |     1.6091304458290413 |             10 |     79569 |     2 | 279.2500000000000000 |     1.1874791529419731
   10 |  79611 |     1 | 399.0000000000000000 |     1.0825578504600852 |             10 |     79611 |     2 | 216.3333333333333333 |     1.3477595488020046
   10 |  80391 |     1 | 271.5000000000000000 |     1.0150365140539448 |             10 |     80391 |     2 | 183.2500000000000000 |     1.4787256479873342
   10 |  80631 |     1 | 381.5000000000000000 |     1.1769667262213840 |             10 |     80631 |     2 | 341.2500000000000000 |     1.0969950095012190
   10 |  80707 |     1 | 355.2500000000000000 |     1.0338953524957804 |             10 |     80707 |     2 | 354.2500000000000000 |     1.1306139012931715
   10 |  80711 |     1 | 432.0000000000000000 |     1.1665587288399352 |             10 |     80711 |     2 | 377.7500000000000000 |     1.0242519272396373
   10 |  80859 |     1 | 468.0000000000000000 |     1.0593536407258077 |             10 |     80859 |     2 | 230.0000000000000000 |     1.1974347712948652
   10 |  80923 |     1 | 339.5000000000000000 |     1.0124395917017791 |             10 |     80923 |     2 | 316.5000000000000000 |     1.0128554988116240
   10 |  81299 |     1 | 404.2500000000000000 |     1.0065329768913717 |             10 |     81299 |     2 | 121.5000000000000000 |     1.1378780661232016
   10 |  81759 |     1 | 332.5000000000000000 |     1.1992459990081895 |             10 |     81759 |     2 | 314.5000000000000000 |     1.3033450582292655
   10 |  81967 |     1 | 295.3333333333333333 |     1.1743644528798826 |             10 |     81967 |     2 | 381.5000000000000000 |     1.0092310469547287
   10 |  82279 |     1 | 342.2500000000000000 |     1.0459111857203915 |             10 |     82279 |     2 | 304.7500000000000000 |     1.1488241219697654
   10 |  82715 |     1 | 372.2500000000000000 |     1.0675558918777542 |             10 |     82715 |     2 | 339.6666666666666667 |     1.5268715063193032
   10 |  82759 |     1 | 376.5000000000000000 |     1.0565364033039230 |             10 |     82759 |     2 | 289.0000000000000000 |     1.3606273762342630
   10 |  83737 |     1 | 357.0000000000000000 |     1.1245861963136891 |             10 |     83737 |     2 | 307.5000000000000000 |     1.0940516011936683
   10 |  84615 |     1 | 303.7500000000000000 |     1.0826800998620444 |             10 |     84615 |     2 | 212.5000000000000000 |     1.0574911006303294
   10 |  84909 |     1 | 265.2500000000000000 |     1.0653132007744958 |             10 |     84909 |     2 | 350.7500000000000000 |     1.1977878512098788
   10 |  85483 |     1 | 123.0000000000000000 |     1.1538702201272683 |             10 |     85483 |     2 | 270.0000000000000000 |     1.0656695442319000
   10 |  85637 |     1 | 315.5000000000000000 |     1.3242023147405578 |             10 |     85637 |     2 | 392.0000000000000000 |     1.0613450840690026
   10 |  85709 |     1 | 373.5000000000000000 |     1.0081319770184203 |             10 |     85709 |     2 | 438.0000000000000000 |     1.0532540293653105
   10 |  86747 |     1 | 246.7500000000000000 |     1.4181516569565836 |             10 |     86747 |     2 | 394.6666666666666667 |     1.0992193419655971
   10 |  87075 |     1 | 502.5000000000000000 |     1.3522977447169592 |             10 |     87075 |     2 | 468.0000000000000000 |     1.2026858927873761
   10 |  87355 |     1 | 279.0000000000000000 |     1.0469018060586595 |             10 |     87355 |     2 | 376.3333333333333333 |     1.1706619516195589
   10 |  87471 |     1 | 221.2500000000000000 |     1.7020590192274938 |             10 |     87471 |     2 | 298.3333333333333333 |     1.2709805386404201
   10 |  87949 |     1 | 237.5000000000000000 |     1.0314414516316674 |             10 |     87949 |     2 | 414.0000000000000000 |     1.0616283228831957
   10 |  88395 |     1 | 308.0000000000000000 | 1.00238303228262337662 |             10 |     88395 |     2 | 380.2500000000000000 |     1.0418967800342354
   10 |  88819 |     1 | 282.7500000000000000 |     1.1129345610699240 |             10 |     88819 |     2 | 202.3333333333333333 |     1.0761293783803443
   10 |  89061 |     1 | 392.7500000000000000 | 1.00013079694458306811 |             10 |     89061 |     2 | 316.2500000000000000 |     1.4432681345601929
   10 |  89331 |     1 | 207.7500000000000000 |     1.5025627543382623 |             10 |     89331 |     2 | 210.2500000000000000 |     1.0783173951285945
   10 |  89539 |     1 | 182.5000000000000000 |     1.1045185460145151 |             10 |     89539 |     2 | 253.5000000000000000 |     1.0827785604251992
   10 |  90105 |     1 | 281.0000000000000000 |     1.1818840559425872 |             10 |     90105 |     2 | 357.5000000000000000 |     1.1473703990180112
   10 |  90453 |     1 | 348.0000000000000000 |     1.2347118554231207 |             10 |     90453 |     2 | 479.5000000000000000 |     1.1167326608587132
   10 |  91173 |     1 | 402.6666666666666667 |     1.1153547245481407 |             10 |     91173 |     2 | 268.5000000000000000 |     1.0677457272051695
   10 |  91233 |     1 | 368.0000000000000000 |     1.1155478788215625 |             10 |     91233 |     2 | 149.0000000000000000 |     1.4958866873922483
   10 |  91329 |     1 | 314.0000000000000000 |     1.0686188557231178 |             10 |     91329 |     2 | 269.0000000000000000 |     1.7712574612450074
   10 |  91509 |     1 | 346.7500000000000000 |     1.0596216341001528 |             10 |     91509 |     2 | 358.3333333333333333 |     1.0419073909697972
   10 |  91879 |     1 | 320.7500000000000000 |     1.3365254714090039 |             10 |     91879 |     2 | 311.5000000000000000 |     1.2624565593321348
   10 |  91911 |     1 | 461.0000000000000000 |     1.0274228160302863 |             10 |     91911 |     2 | 372.7500000000000000 |     1.1781157091570382
   10 |  92139 |     1 | 382.0000000000000000 |     1.0883652804841021 |             10 |     92139 |     2 |  72.2500000000000000 |  1.1920469630569409163
   10 |  92163 |     1 | 364.7500000000000000 |     1.0399256081898149 |             10 |     92163 |     2 | 297.5000000000000000 |     1.0814182508318017
   10 |  92831 |     1 | 239.2500000000000000 |     1.0690215246783741 |             10 |     92831 |     2 | 226.7500000000000000 |     1.3748352161623462
   10 |  92911 |     1 | 301.7500000000000000 |     1.1586891531524838 |             10 |     92911 |     2 | 368.0000000000000000 |     1.0331258239822255
   10 |  92995 |     1 | 356.6666666666666667 |     1.1574290000347346 |             10 |     92995 |     2 | 265.7500000000000000 |     1.5392240638581938
   10 |  93529 |     1 | 283.2500000000000000 |     1.0299776909367167 |             10 |     93529 |     2 | 271.2500000000000000 |     1.0247007758415115
   10 |  93557 |     1 | 425.5000000000000000 |     1.0203203024893819 |             10 |     93557 |     2 | 195.0000000000000000 |     1.0472844569303077
   10 |  94001 |     1 | 324.2500000000000000 |     1.1278099609291658 |             10 |     94001 |     2 | 335.0000000000000000 |     1.3397964688179254
   10 |  94181 |     1 | 355.6666666666666667 |     1.4447530376693590 |             10 |     94181 |     2 | 221.7500000000000000 |     1.0920230600118377
   10 |  95009 |     1 | 412.2500000000000000 |     1.0733083658912189 |             10 |     95009 |     2 | 417.2500000000000000 |     1.0512074060327310
   10 |  95089 |     1 | 302.0000000000000000 |     1.0596888761825000 |             10 |     95089 |     2 | 303.5000000000000000 |     1.0384629232083723
   10 |  95121 |     1 | 372.2500000000000000 |     1.1134233785983264 |             10 |     95121 |     2 | 345.7500000000000000 |     1.0599039734711612
   10 |  95611 |     1 | 473.2500000000000000 |     1.0329461031327755 |             10 |     95611 |     2 | 340.0000000000000000 |     1.0185052484776265
   10 |  95691 |     1 | 310.0000000000000000 |     1.1680760527176129 |             10 |     95691 |     2 | 313.2500000000000000 |     1.3237863636181101
   10 |  95803 |     1 | 401.2500000000000000 |     1.1038020485664498 |             10 |     95803 |     2 | 437.0000000000000000 |     1.0267725458932609
   10 |  96007 |     1 | 401.3333333333333333 |     1.0439644289434585 |             10 |     96007 |     2 | 279.5000000000000000 |     1.0115652958685760
   10 |  96549 |     1 | 320.7500000000000000 |     1.0528893311963367 |             10 |     96549 |     2 | 359.2500000000000000 |     1.0796603961167015
   10 |  96579 |     1 | 439.2500000000000000 |     1.0698771200359363 |             10 |     96579 |     2 | 268.2500000000000000 |     1.3206483065017484
   10 |  96661 |     1 | 296.0000000000000000 |     1.4365737241822838 |             10 |     96661 |     2 | 406.7500000000000000 |     1.0551485742721672
   10 |  97919 |     1 | 397.6666666666666667 |     1.1607324130139899 |             10 |     97919 |     2 | 339.0000000000000000 | 1.00012036530187610619
   10 |  99135 |     1 | 370.5000000000000000 |     1.2119104077016410 |             10 |     99135 |     2 | 375.5000000000000000 |     1.0598186177705060
   10 |  99145 |     1 | 293.5000000000000000 |     1.4697823350386337 |             10 |     99145 |     2 | 335.0000000000000000 |     1.2747422087698119
   10 | 100411 |     1 | 327.0000000000000000 |     1.0314140439979205 |             10 |    100411 |     2 | 242.7500000000000000 |     1.5207144114901998
   10 | 101257 |     1 | 261.2500000000000000 |     1.0174974616070967 |             10 |    101257 |     2 | 320.2500000000000000 |     1.2349358326743263
   10 | 101315 |     1 | 367.2500000000000000 |     1.0515379509057808 |             10 |    101315 |     2 | 384.7500000000000000 |     1.0236487330105965
   10 | 101905 |     1 | 331.0000000000000000 |     1.0600398684847976 |             10 |    101905 |     2 | 298.3333333333333333 |     1.0266417686113274
   10 | 101927 |     1 | 318.2500000000000000 |     1.3732682421340299 |             10 |    101927 |     2 | 324.7500000000000000 |     1.0054956420094627
   10 | 101947 |     1 | 408.7500000000000000 |     1.0900565185045284 |             10 |    101947 |     2 | 329.3333333333333333 |     1.2628160059741549
   10 | 101991 |     1 | 406.2500000000000000 |     1.1388996523601009 |             10 |    101991 |     2 | 347.0000000000000000 |     1.0463992421952161
   10 | 102209 |     1 | 353.5000000000000000 |     1.0689738523178557 |             10 |    102209 |     2 | 293.0000000000000000 |     1.4934980958335836
   10 | 102439 |     1 | 394.7500000000000000 |     1.0493877153196909 |             10 |    102439 |     2 | 319.6666666666666667 |     1.1650919086206350
   10 | 103559 |     1 | 225.7500000000000000 |     1.1573498540812315 |             10 |    103559 |     2 | 346.5000000000000000 |     1.0253680299454141
   10 | 103711 |     1 | 346.7500000000000000 |     1.1698428495308839 |             10 |    103711 |     2 | 172.6666666666666667 |     1.1953159128376216
   10 | 103849 |     1 | 223.7500000000000000 |     1.6671424474087196 |             10 |    103849 |     2 | 371.7500000000000000 |     1.1376513250819879
   10 | 103935 |     1 | 281.5000000000000000 |     1.1585919321198224 |             10 |    103935 |     2 | 383.7500000000000000 |     1.0052787847336495
   10 | 103995 |     1 | 336.6666666666666667 |     1.2052978338760248 |             10 |    103995 |     2 | 322.5000000000000000 |     1.0086197813594357
   10 | 104567 |     1 | 309.7500000000000000 |     1.0831828774658402 |             10 |    104567 |     2 | 397.7500000000000000 |     1.0189078280817222
   10 | 104881 |     1 | 303.2500000000000000 |     1.2913621190748689 |             10 |    104881 |     2 | 303.0000000000000000 |     1.1124119649218713
   10 | 105837 |     1 | 150.7500000000000000 |     1.1634985466674760 |             10 |    105837 |     2 | 257.3333333333333333 |     1.2987784588789275
   10 | 106291 |     1 | 457.0000000000000000 | 1.00008378908626039387 |             10 |    106291 |     2 | 210.5000000000000000 |     1.6044985591085131
   10 | 106777 |     1 | 392.0000000000000000 |     1.0191275978351122 |             10 |    106777 |     2 | 228.2500000000000000 |     1.0727755312143089
   10 | 106905 |     1 | 159.7500000000000000 |     1.1575278284537402 |             10 |    106905 |     2 | 366.2500000000000000 |     1.1719204226249201
   10 | 107029 |     1 | 440.3333333333333333 |     1.0484880443439402 |             10 |    107029 |     2 | 377.3333333333333333 |     1.3516039630689912
   10 | 107393 |     1 | 367.0000000000000000 |     1.0724831638582943 |             10 |    107393 |     2 | 428.2500000000000000 |     1.1283322555103117
   10 | 107617 |     1 | 337.0000000000000000 |     1.1782894197405193 |             10 |    107617 |     2 | 245.0000000000000000 |     1.0560996086787184
   10 | 107787 |     1 | 324.2500000000000000 |     1.0081002489827911 |             10 |    107787 |     2 | 317.5000000000000000 |     1.2271364927048441
